,index,review_id,business_id,useful,text,date,name,address,city,state,postal_code,latitude,longitude,stars_y,is_open,RestaurantsPriceRange,RestaurantsTakeOut,RestaurantsDelivery,WiFi,Trendy,Hipster,Upscale,Touristy,Free Parking
1639,1970,1gTo8c-iQuAPA1aginvyLg,WQ832PDnsDshhbQFm83ISg,1,"After reading all of the reviews stating the decline of this cinema, I went yielding low expectations & some tips to keep me happy. I was pleasantly surprised when I was over prepared! 

Prepurchased tickets online, ate dinner else where (since other reviewers had suggested the food isn't good there), got there 30 minutes early. Purchased my 10oz glass of wine & bottled water ($18.50 total. Ouch!) at the bar, and walked in with them in hand as one reviewer suggested. Got seated in freshly wiped seats (saw the guy cleaning & it smelled like bleach), and 3-4 servers began to take orders from the room. They were really hustling! All of the food looked like generous portions and looked yummy to Me. Seemed to all be out before the movie started. Unfortunately, I didn't order anything. 

I did notice that there aren't any call buttons like I have experienced at other similar luxury theaters. There didn't appear to be a mid-movie service either. 

I'd say the owner saw the yelp reviews & quickly took action because I just didn't experience the negatives that have been complained about over the last few months. I'll update when I get a chance to actually dine there.",2016-01-17 16:26:37,Villagio Cinemas,11778 N Dale Mabry Hwy,Tampa,FL,33618,28.055282,-82.506247,3.0,1,1,,,1,0,0,0,0,1
1640,1980,UdKXbsNyrbUMKm3ou4B4Rw,Dtuf4vD0znzwJW9vk3iTNw,1,Excellent price for sushi and I love their specialties sushi menu. Snow mountain and Volcano sushi are remarkable sushi!,2015-02-16 18:33:44,Tomo Japanese Steakhouse and Sushi Bar,"7411 N Keystone Ave, Ste A",Indianapolis,IN,46240,39.8887246,-86.1212129,4.0,1,1,,,1,0,0,0,0,1
1641,1981,mM8J3bk61L3-zX4AOohT3g,Dtuf4vD0znzwJW9vk3iTNw,0,"Really liked the atmosphere sushi was great.  Service wasn't as attentful as we wanted on a slow day, but was alright.  Will go back again.  Anytime the sushi chef makes it look like art with small details of the knife and placement of ingredients you know it's good.  For that reason would go back!  Not a huge fan of habachi so that's not what I would go there for.",2015-08-06 22:20:46,Tomo Japanese Steakhouse and Sushi Bar,"7411 N Keystone Ave, Ste A",Indianapolis,IN,46240,39.8887246,-86.1212129,4.0,1,1,,,1,0,0,0,0,1
1642,1982,einit-mdIbDOAE51t-pjBg,Dtuf4vD0znzwJW9vk3iTNw,0,These place is so fun!  The food is excellent!  The drinks are good too!  Never had bad service here,2015-05-12 16:12:04,Tomo Japanese Steakhouse and Sushi Bar,"7411 N Keystone Ave, Ste A",Indianapolis,IN,46240,39.8887246,-86.1212129,4.0,1,1,,,1,0,0,0,0,1
1643,1983,4C3-zunlyBIyqzFhV6odeg,Dtuf4vD0znzwJW9vk3iTNw,0,I had a great time at Tomo! The Sake and edamame were very good but the sushi was amazing! I highly recommend the volcano roll - you will be mind blown! :) and don't worry - it looks a little sketchy outside but the inside is full of awesome decor!,2014-04-01 13:42:47,Tomo Japanese Steakhouse and Sushi Bar,"7411 N Keystone Ave, Ste A",Indianapolis,IN,46240,39.8887246,-86.1212129,4.0,1,1,,,1,0,0,0,0,1
1644,1984,GLYx11G0MNXgaA4MN2a1ow,Dtuf4vD0znzwJW9vk3iTNw,0,"Love love love love this place!  Very entertaining hibachi chefs and unique sushi rolls. I also use them for catering a lot. Perfect for lunch, date night or GNO!",2018-07-26 15:59:54,Tomo Japanese Steakhouse and Sushi Bar,"7411 N Keystone Ave, Ste A",Indianapolis,IN,46240,39.8887246,-86.1212129,4.0,1,1,,,1,0,0,0,0,1
1645,1985,B64w3FRqtalYlf2JQyqSEw,I1h0GRYp86eX-XqwVXsSGA,0,"THE BEST place to go for gyros! The quality of their food is amazing. I always get chicken gyros here but they have all kinds of goodies. My daughter loves their burgers. And the thick, perfectly seasoned steak fries are the bomb! Always hot and fresh. 

The only thing I did not care for was the baklava. They make it with pistacios.",2015-02-16 21:55:00,Zeko's Mediterranean Grill,3609 E Busch Blvd,Tampa,FL,33612,28.0322261,-82.4189253,4.5,1,1,,,1,0,0,0,0,1
1646,1986,EoxDmxxVCc4G9oEynGZ8ww,I1h0GRYp86eX-XqwVXsSGA,0,"Incredible food! The owner is so hospitable and ales everyone feel like family. Had the lamb gyro and the flavor was over the top! Loved their tzatziki sauce was delicious! Loved their Greek Salad as well, definitely recommend to anyone wanting authentic Greek food!",2015-08-19 17:25:15,Zeko's Mediterranean Grill,3609 E Busch Blvd,Tampa,FL,33612,28.0322261,-82.4189253,4.5,1,1,,,1,0,0,0,0,1
1647,1987,Kic5RHiWGOPJuTJCFN1Jfw,I1h0GRYp86eX-XqwVXsSGA,0,"Fast food style Greek food.  I would bet most of the 4 or 5 stars are from late night college students after a few drinks.  I would not be afraid to return for lunch as it is quick, clean, priced right, and the food was solid.  However, I have had much better Gyro's and Fries.  Everyone talked about the wings and the staff said they were great, so maybe next time I will go that route and update the review.",2016-09-06 01:27:40,Zeko's Mediterranean Grill,3609 E Busch Blvd,Tampa,FL,33612,28.0322261,-82.4189253,4.5,1,1,,,1,0,0,0,0,1
1648,1988,B3BzvLvNSMkk8N-g2Lm2Tg,I1h0GRYp86eX-XqwVXsSGA,1,The food is awesome! There is a drive through and it's open late. This place is perfect for late night cravings.,2017-07-29 20:24:40,Zeko's Mediterranean Grill,3609 E Busch Blvd,Tampa,FL,33612,28.0322261,-82.4189253,4.5,1,1,,,1,0,0,0,0,1
1649,1989,1XyD-_wg7p-RaU7-Qh_G9A,I1h0GRYp86eX-XqwVXsSGA,0,Food is excellent and fresh everytime I go there. The staff is friendly and the food is just so flavorful. I have brought several people here for the first time and they all love it!,2015-11-06 02:47:11,Zeko's Mediterranean Grill,3609 E Busch Blvd,Tampa,FL,33612,28.0322261,-82.4189253,4.5,1,1,,,1,0,0,0,0,1
1650,1990,ulzmYy0DeDQ0gozTHkc2MA,I1h0GRYp86eX-XqwVXsSGA,0,"Thank you Yelp for another good find. A great choice when in town. Just behind Busch Gardens, being from out of town I may have been skeptical being off the beaten path and not the best neighborhood. Don't let that hold you back. Went with my kids and glad we did. The service is very friendly and professional. Must be the owners, they take pride in their business and it shows. Food was delicious, perfectly prepared and presented.",2015-07-17 22:07:24,Zeko's Mediterranean Grill,3609 E Busch Blvd,Tampa,FL,33612,28.0322261,-82.4189253,4.5,1,1,,,1,0,0,0,0,1
1651,1991,zUurilJThKBRLUNOs4NeAQ,I1h0GRYp86eX-XqwVXsSGA,0,"I ordered the Humus and Falafels and was good. The Falafels were one point with good texture, the Humus was great but I would have requested less olive oil. I will be going back next time I'm in the area.",2015-08-19 22:09:48,Zeko's Mediterranean Grill,3609 E Busch Blvd,Tampa,FL,33612,28.0322261,-82.4189253,4.5,1,1,,,1,0,0,0,0,1
1652,1992,tADh39yT21-hdV2oG1lX9g,I1h0GRYp86eX-XqwVXsSGA,0,The food is EXCELLENT!!!! You order at the counter and then go sit down. They bring you your good and they are FAST!! My fiance order the chicken gyro and I order the beef kabob.  The plates are HUGE!!,2016-04-24 01:24:39,Zeko's Mediterranean Grill,3609 E Busch Blvd,Tampa,FL,33612,28.0322261,-82.4189253,4.5,1,1,,,1,0,0,0,0,1
1653,1993,rE4CB9_glMM2ZhKBEeyKWA,dMhslmjZ0dJov0sMCxf39Q,0,"Good, authentic food. Nice, clean environment. Good service. Not a significant beer selection but all in all a great first experience. We will return.",2017-01-15 14:07:55,Anaya's Mexican Restaurant,1285 N State Rd 135,Greenwood,IN,46142,39.6344705,-86.1569734,3.5,1,0,,,0,0,0,0,0,1
1654,1994,dNXs84rjPLUoFuwhhGtcdg,dMhslmjZ0dJov0sMCxf39Q,1,"My husband and I stopped here for lunch on a Saturday afternoon around 2-ish.  The restaurant was completely empty.  We inquired if they were even open and a nice lady said they were and proceeded to seat us.  
Their menu did not offer as many options of meat types or dishes as most Mexican restaurants do here in Indianapolis.  My husband ordered a margarita and the special of the day, Chilaquilles con salsa verde y pollo at $6.99 and I ordered a carne asada burrito at $7.99 and water to drink.
Chips and salsa were brought to the table.  Chips were  fried there, and while I like that style of chip (thin, often bubbles into thin layers) but were cold and very greasy.  Salsa was sweet but had some heat in the finish.  It was easy to eat a lot of those!
When our meals came to the table, frankly, they were underwhelming.  My burrito tortilla looked/felt like it was not heated at all and cutting into my burrito was disappointing.  There was lots of lettuce and tomato, a scoop of a white rice (not spanish rice) and there was supposed to be mozzarella cheese in it but couldn't taste or see it.  The carne asada was thinner than a strip of bacon.  Unfortunately, I would be generous in saying there was maybe 2 ounces of beef.  In all honesty, there was no more meat in it than two strips of bacon, diced.  My husband mentioned it to the person (owner) with a quick ""sorry"" muttered and no offer to do anything.   While the combination of ingredients was not improperly prepared, there are 100 other Mexican restaurants in town I can spend $8.00 on a burrito and it would be generously filled with meat.
As for my husband's chilaquilles, I order this all the time from Biscuits in Broad Ripple and this was another disappointment.  This was chips, salsa verde, one fried egg and a very thin boneless piece of grilled chicken.  My husband felt as I did.  Not poorly prepared but completely lacking any substance.  During the time we spent in this restaurant, there was not one other customer coming or going.  With the lack of substance to the food, I suspect most people will feel as I did and would not waste their time coming back here.  There is no way this restaurant can survive when prices are the same as other Mexican restaurants but quality is far less.  Sadly, I was even mad that we spent $25.00 at this place and left just to drive to a fast food restaurant so we could get some quick, cheap protein.  
I will chalk this up to a learning experience.  Folks, save your money and go to Rosita's or Margaritas U.S. 31, Leonardo's or even El Meson.",2017-01-14 23:17:25,Anaya's Mexican Restaurant,1285 N State Rd 135,Greenwood,IN,46142,39.6344705,-86.1569734,3.5,1,0,,,0,0,0,0,0,1
1655,1996,8KsAOhkgxmRVL_xqcOh0oQ,VeqkfRUzZAKlQer3npXPdQ,0,"So my favourite Indian in St Louis is still Spice and Grill on Olive, Husband said lets have a change so we tried out Indias Kitchen this evening and ordered a portion of the goat curry.

Sorry to say this curry was not great, the sauce was very heavy on the salt and tomato and the goat was tough as an old boot, the naan bread was below mediocre. Only nice thing was the rice.  Very Very dissapointed",2013-09-04 00:59:33,New India's Kitchen,14222 Manchester Rd,Ballwin,MO,63011,38.5920571,-90.5035651,4.0,0,1,,,0,0,0,0,0,1
1656,1997,k5foen6qbRssONseGEc0aw,VeqkfRUzZAKlQer3npXPdQ,1,"This is a nice Indian buffet with a pretty wide selection.  There is nothing that will make you say ""wow"", but many good Indian dishes for a very reasonable price.  Would return again.",2016-07-03 21:20:01,New India's Kitchen,14222 Manchester Rd,Ballwin,MO,63011,38.5920571,-90.5035651,4.0,0,1,,,0,0,0,0,0,1
1657,1998,RiVIF3ZQgE8fnNONVX-s0w,VeqkfRUzZAKlQer3npXPdQ,1,"Food 5/5
Service 5/5
Atmosphere 5/5

Came for lunch buffet. 

Tandoori chicken : flavorful, juicy (not dry from the headlamps), chicken Tikka : delicious, chili chicken  and curry chicken : both very good. 
Kheer (Indian rice pudding) : tastes yummy 
Naan : fresh, soft, and stayed soft throughout meal.

 Service : one lady doing so much.  I didn't have to ask for water refill, she was already there. Didn't have to ask for plate to be removed, she already did it. Hard working. 

Atmosphere : relaxed, has music and TV that shows how they cook. And cartoons for kids too.",2016-08-04 17:21:06,New India's Kitchen,14222 Manchester Rd,Ballwin,MO,63011,38.5920571,-90.5035651,4.0,0,1,,,0,0,0,0,0,1
1658,1999,X1jOq99N4IkQPpVYYzvvTQ,VeqkfRUzZAKlQer3npXPdQ,19,"My husband and I were in the neighborhood and gave this place a try this past Friday! It's only $8.99 for the buffet, which is less expensive than all of the other Indian buffets I've been to in the city. But don't think that a lower price tag means bad quality! I was very pleased with everything that I tried and there were plenty of different choices! I felt like the quality of the food and the amount of options were comparable to the other more expensive buffets I've tried in the city. Why pay more??",2015-10-08 02:03:23,New India's Kitchen,14222 Manchester Rd,Ballwin,MO,63011,38.5920571,-90.5035651,4.0,0,1,,,0,0,0,0,0,1
1659,2000,KtFmvMyTqEyMUVBuZaS7Bg,VeqkfRUzZAKlQer3npXPdQ,5,"Hands down the best Indian food in STL. Tried Indian restaurants all over the city, none of them even comes close to the authenticity of the taste that i experienced here.

Each and every item on the buffet was outstanding, which makes it even more extraordinary considering buffet items general are bland and tasteless.

Keep up the outstanding establishment, hope to come here more often",2016-03-07 16:46:24,New India's Kitchen,14222 Manchester Rd,Ballwin,MO,63011,38.5920571,-90.5035651,4.0,0,1,,,0,0,0,0,0,1
